Collection_ID,Datetime,Village_Khyllemsangrin,Village_Kriangrin,Village_Kyrdum,Village_Langja,Village_Mawsikar,Village_Nonglang,Village_Pyndensohstap,Village_Siangra,Village_Umthlu,Village_Umwahlang,House_ID,Latitude,Longitude,Elevation,Building_Material_Bamboo,Building_Material_Concrete,Building_Material_Wood,Roof_Type_Concrete,Roof_Type_Thatched,Roof_Type_Tin,Open_Eaves,Standing_Water_Cistern_Outside,Standing_Water_Plastic_Container,Standing_Water_Tin_Can,Standing_Water_Other_Container,Animals_Nearby,Chicken_Count,Chicken_Distance,Cattle_Count,Cattle_Distance,Dog_Count,Dog_Distance,Goat_Count,Goat_Distance,Pig_Count,Pig_Distance,Horse_Count,Horse_Distance,Duck_Count,Duck_Distance,Cat_Count,Cat_Distance,Terrain_Hill,Terrain_Plateau,Terrain_Valley,Sky_Clear,Sky_Heavy_Rain,Sky_Light_Rain,Sky_Partly_Cloudy,Environment_Secondary_Evergreen_Forest,Environment_Village,Wind_Gusts,Wind_Light,Wind_None,Wind_Strong,Slept_Under_ITN_LN,Used_Repellent_LN,Repellent_Type_Coil_LN,Repellent_Type_Cream_LN,Repellent_Type_Mat_LN,Repellent_Type_Spray_LN,Repellent_Type_Vaporizer_LN,Repellent_Type_Other_LN,Used_Repellent_CN,Repellent_Type_Coil_CN,Repellent_Type_Cream_CN,Repellent_Type_Mat_CN,Repellent_Type_Spray_CN,Repellent_Type_Vaporizer_CN,Repellent_Type_Other_CN,Mosquito_Count,An._Maculatus,An._Pseudowillmori,An._Willmori,An._Jeyporiensis,An._Annularis,An._Nitidus,An._Peditaeniatus,An._Xui,An._Splendidus,An._Jamesii,Rice,Open_Forest,Closed_Forest,Plantation,Village,Bare_Earth,Month
NUMT015,2019-01-05 16:37:00,0,0,0,0,0,0,0,0,1,0,umtu050,25.732516666666665,91.16831666666667,972,0,1,0,1,0,0,0,0,0,0,1,1,7,25.0,0,,1,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207647883,0.250919709,0.460830068,0.023668188,0.040938749,0.015995404,January
NUMT016,2019-01-05 16:47:00,0,0,0,0,0,0,0,0,1,0,umtu053,25.732283333333335,91.16845,984,0,0,1,0,0,1,1,0,0,0,1,1,0,,0,,1,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0.215508952,0.251063969,0.449663165,0.02243612,0.044239954,0.01708784,January
NUMT022,2019-02-05 16:25:00,0,0,0,0,0,0,0,0,1,0,umtu016,25.731966666666665,91.1706,969,0,0,1,0,0,1,1,0,0,0,1,1,0,,0,,1,25.0,0,,1,50.0,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232161742,0.254207637,0.429589496,0.012818999,0.052707517,0.01851461,February
NUMT023,2019-02-05 16:34:00,0,0,0,0,0,0,0,0,1,0,umtu036,25.731566666666666,91.1707,976,0,1,0,0,0,1,1,0,0,0,1,1,0,,0,,0,,0,,0,,0,,0,,2,25.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.241880689,0.25510468,0.416647458,0.012658394,0.054709714,0.018999065,February
NUMT025,2019-02-05 16:52:00,0,0,0,0,0,0,0,0,1,0,umtu041,25.730766666666668,91.17076666666667,973,0,0,1,0,0,1,1,0,0,0,1,1,0,,0,,1,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257553161,0.257222116,0.395268438,0.013193026,0.057198344,0.019564914,February
NUMT029,2019-02-05 17:25:00,0,0,0,0,0,0,0,0,1,0,umtu007,25.731566666666666,91.16905,975,0,0,1,0,0,1,1,0,0,0,1,1,0,,0,,1,25.0,0,,2,50.0,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235810617,0.251086998,0.42304771,0.019307386,0.051598845,0.019148445,February
NUMT030,2019-02-05 17:30:00,0,0,0,0,0,0,0,0,1,0,umtu019,25.7315,91.16916666666667,977,0,0,1,0,0,1,1,0,0,0,1,1,3,25.0,0,,1,25.0,0,,1,50.0,0,,0,,1,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238429761,0.25116445,0.419877632,0.018849023,0.052392574,0.019286559,February
NUMT031,2019-03-05 17:15:00,0,0,0,0,0,0,0,0,1,0,umtu060,25.7317,91.16835,976,0,1,0,1,0,0,0,0,0,0,1,1,1,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,1,1,0,0,0,0,0.225930902,0.251145587,0.435846594,0.023556223,0.045704404,0.017816289,March
NUMT032,2019-03-05 17:20:00,0,0,0,0,0,0,0,0,1,0,umtu076,25.7317,91.16825,980,0,0,1,0,0,1,1,0,0,0,1,1,0,,0,,1,25.0,0,,1,50.0,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17,1,0,4,0,0,0,0,0,0,0.223116254,0.25129121,0.439450549,0.02498633,0.043882246,0.017273412,March
NUMT033,2019-03-05 17:25:00,0,0,0,0,0,0,0,0,1,0,umtu077,25.731366666666666,91.18141666666666,973,0,0,1,0,0,1,1,0,0,0,1,1,0,,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.08484285,0.286871129,0.585884731,0.03561709,0.005682489,0.001101711,March
NUMT034,2019-03-05 17:30:00,0,0,0,0,0,0,0,0,1,0,umtu074,25.732116666666666,91.16821666666667,978,0,1,0,0,0,1,1,0,0,0,1,1,0,,0,,1,25.0,0,,1,50.0,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21536833,0.251077781,0.449786741,0.024558518,0.042455191,0.016753439,March
NUMT035,2019-03-05 17:35:00,0,0,0,0,0,0,0,0,1,0,umtu050,25.732516666666665,91.16831666666667,972,0,1,0,1,0,0,0,0,0,0,1,1,7,25.0,0,,1,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207647883,0.250919709,0.460830068,0.023668188,0.040938749,0.015995404,March
NUMT036,2019-03-05 17:40:00,0,0,0,0,0,0,0,0,1,0,umtu053,25.732283333333335,91.16845,984,0,0,1,0,0,1,1,0,0,0,1,1,0,,0,,1,25.0,0,,0,,0,,0,,1,25.0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215508952,0.251063969,0.449663165,0.02243612,0.044239954,0.01708784,March
NUMT043,2019-06-18 16:46:00,0,0,0,0,0,0,0,0,1,0,umtu026,25.733183333333333,91.16895,980,0,0,1,0,0,1,1,0,1,0,0,1,1,25.0,0,,0,,0,,3,100.0,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.19730358,0.252099536,0.476289448,0.01987566,0.039511534,0.014920242,June
NUMT051,2019-06-19 17:06:00,0,0,0,0,0,0,0,0,1,0,umtu049,25.727616666666666,91.1664,984,1,0,0,0,0,1,1,0,1,0,0,1,3,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.180119715,0.262518618,0.475754421,0.05564388,0.019398316,0.006565049,June
NUMT052,2019-06-19 17:11:00,0,0,0,0,0,0,0,0,1,0,umtu005,25.72745,91.16596666666666,986,0,0,1,0,0,1,1,0,1,0,0,1,4,50.0,0,,1,25.0,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172005279,0.264442711,0.480509455,0.060912066,0.016532042,0.005598447,June
NUMT056,2019-06-20 16:30:00,0,0,0,0,0,0,0,0,1,0,umtu26,25.733183333333333,91.16895,980,0,0,1,0,0,1,1,0,1,0,0,1,1,25.0,0,,0,,0,,3,100.0,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19730358,0.252099536,0.476289448,0.01987566,0.039511534,0.014920242,June
NUMT058,2019-06-20 16:48:00,0,0,0,0,0,0,0,0,1,0,umtu038,25.73225,91.17073333333333,974,0,0,1,0,0,1,1,0,1,0,0,1,0,,0,,1,25.0,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0.225094392,0.254113658,0.439544871,0.01270641,0.05062952,0.017911149,June
NUMT063,2019-06-21 17:19:00,0,0,0,0,0,0,0,0,1,0,umtu005,25.72745,91.16596666666666,986,0,0,1,0,0,1,1,0,1,0,0,1,4,50.0,0,,1,25.0,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0.172005279,0.264442711,0.480509455,0.060912066,0.016532042,0.005598447,June
NUMT067,2019-06-09 16:55:00,0,0,0,0,0,0,0,0,1,0,umtu036,25.73155,91.17076666666667,982,0,0,1,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,25.0,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241385524,0.255399566,0.417408018,0.01246226,0.054462625,0.018882007,June
NUMT068,2019-06-09 17:06:00,0,0,0,0,0,0,0,0,1,0,umtu037,25.732466666666667,91.17061666666666,964,0,0,1,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.218643537,0.253905688,0.448223047,0.013070182,0.04873156,0.017425985,June
NUMT069,2019-06-09 17:26:00,0,0,0,0,0,0,0,0,1,0,umtu048,25.732905,91.17135,942,0,1,0,0,0,1,1,0,0,0,1,1,0,,0,,0,,0,,1,25.0,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.199010381,0.252104313,0.477945952,0.012546132,0.043142286,0.015250936,June
NUMT070,2019-06-09 17:49:00,0,0,0,0,0,0,0,0,1,0,umtu060,25.73155,91.16838333333334,975,0,1,0,1,0,0,1,0,1,0,0,1,1,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227367478,0.251181729,0.434029567,0.023656139,0.045882324,0.017882762,June
NUMT075,2019-07-09 17:35:00,0,0,0,0,0,0,0,0,1,0,umtu041,25.73115,91.17083333333333,965,0,1,0,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,25.0,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.250412752,0.256238941,0.405275361,0.012723839,0.056039044,0.019310062,July
NUMT077,2019-08-09 16:55:00,0,0,0,0,0,0,0,0,1,0,umtu036,25.73155,91.17076666666667,982,0,0,1,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,25.0,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241385524,0.255399566,0.417408018,0.01246226,0.054462625,0.018882007,August
NUMT078,2019-08-09 17:00:00,0,0,0,0,0,0,0,0,1,0,umtu037,25.732466666666667,91.17061666666666,964,0,0,1,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.218643537,0.253905688,0.448223047,0.013070182,0.04873156,0.017425985,August
NUMT079,2019-08-09 17:15:00,0,0,0,0,0,0,0,0,1,0,umtu048,25.732883333333334,91.17135,942,0,1,0,0,0,1,1,0,0,0,1,1,0,,0,,0,,0,,1,25.0,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201638223,0.252346759,0.474260227,0.012418832,0.043859416,0.015476543,August
NUMT080,2019-08-09 17:25:00,0,0,0,0,0,0,0,0,1,0,umtu060,25.73155,91.16838333333334,975,0,1,0,1,0,0,1,0,1,0,0,1,1,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.227367478,0.251181729,0.434029567,0.023656139,0.045882324,0.017882762,August
NUMT085,2019-09-09 17:20:00,0,0,0,0,0,0,0,0,1,0,umtu041,25.73115,91.17083333333333,965,0,1,0,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,1,25.0,0,,0,,0,,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250412752,0.256238941,0.405275361,0.012723839,0.056039044,0.019310062,September
NUMW001,2019-08-07 16:33:00,0,0,0,0,0,0,0,0,0,1,umwl003,25.704250000000002,91.19246666666666,1145,0,1,0,1,0,0,1,0,0,0,1,1,5,25.0,0,,0,,0,,5,100.0,0,,0,,0,,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0.143208819,0.330989975,0.439267483,0.055018235,0.027852417,0.003663071,August
NUMW002,2019-08-07 17:02:00,0,0,0,0,0,0,0,0,0,1,umwl001,25.702516666666668,91.19353333333333,1151,0,0,1,0,0,1,1,0,1,0,0,1,3,50.0,0,,1,25.0,0,,3,100.0,0,,0,,0,,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,1,0,0,0.096693504,0.317749347,0.482464517,0.082182374,0.018861614,0.002048645,August
NUMW006,2019-08-07 18:22:00,0,0,0,0,0,0,0,0,0,1,umwl015,25.706116666666667,91.18581666666667,1119,0,0,1,0,0,1,1,0,1,0,0,1,0,,2,100.0,0,,0,,2,100.0,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,1,0,1,0,0,0,0,0.28563444,0.347620687,0.300739151,0.02861808,0.028205865,0.009181778,August
NUMW008,2019-08-07 18:54:00,0,0,0,0,0,0,0,0,0,1,umwl018,25.70775,91.1858,1122,0,0,1,0,0,1,1,0,1,0,0,1,2,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.300938098,0.352729673,0.289245176,0.025540144,0.023910077,0.007636832,August
NUMW009,2019-08-07 19:04:00,0,0,0,0,0,0,0,0,0,1,umwl017,25.707616666666667,91.18581666666667,1120,0,0,1,0,0,1,1,0,1,0,0,1,0,,1,50.0,0,,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30101263,0.352572831,0.288752164,0.025661726,0.024228788,0.007771861,August
NUMW010,2019-08-07 19:16:00,0,0,0,0,0,0,0,0,0,1,umwl016,25.70703333333333,91.18588333333334,1131,0,0,1,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,2,100.0,0,,0,,0,,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,3,0,2,0,0,1,1,0,0,0.298479111,0.351239675,0.288684527,0.026668925,0.026362314,0.008565447,August
NUMW013,2019-09-07 16:01:00,0,0,0,0,0,0,0,0,0,1,umwl013,25.706166666666668,91.18641666666667,1100,1,0,0,0,0,1,1,0,1,0,0,1,0,,2,50.0,0,,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28326442,0.344860455,0.307141393,0.027431464,0.028229943,0.009072326,September
NUMW015,2019-09-07 16:28:00,0,0,0,0,0,0,0,0,0,1,umwl022,25.705966666666665,91.1847,1120,0,0,1,0,0,1,1,0,0,1,0,1,3,50.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.280341633,0.354948066,0.299719904,0.030752168,0.02552862,0.008709609,September
NUMW016,2019-09-07 17:07:00,0,0,0,0,0,0,0,0,0,1,umwl020,25.7084,91.18605,1114,0,0,1,0,0,1,1,0,1,0,0,1,2,25.0,0,,2,25.0,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295507331,0.354016368,0.298094532,0.024561394,0.021297341,0.006523035,September
NUMW018,2019-09-07 17:50:00,0,0,0,0,0,0,0,0,0,1,umwl027,25.7077,91.18353333333333,1096,0,0,1,0,0,1,1,0,1,0,0,1,3,25.0,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281444121,0.358625273,0.305621908,0.027951931,0.020161309,0.006195459,September
NUMW019,2019-09-07 18:03:00,0,0,0,0,0,0,0,0,0,1,umwl026,25.70745,91.18373333333334,1098,0,0,1,0,0,1,1,0,0,0,1,1,0,,1,100.0,0,,0,,0,,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284454288,0.359205793,0.300181169,0.028288368,0.021212304,0.006658078,September
NUMW020,2019-09-07 18:11:00,0,0,0,0,0,0,0,0,0,1,umwl077,25.70755,91.18363333333333,1107,0,0,1,0,0,1,1,0,1,0,0,1,0,,2,50.0,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283074335,0.359122319,0.30234388,0.028194087,0.020779442,0.006485938,September
NUMW021,2019-10-07 16:35:00,0,0,0,0,0,0,0,0,0,1,umwl003,25.704250000000002,91.19246666666666,1145,0,1,0,1,0,0,0,0,0,0,1,1,5,25.0,0,,0,,0,,5,50.0,0,,0,,0,,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143208819,0.330989975,0.439267483,0.055018235,0.027852417,0.003663071,October
NUMW022,2019-10-07 17:05:00,0,0,0,0,0,0,0,0,0,1,umwl001,25.702516666666668,91.19353333333333,1151,0,0,1,0,0,1,1,0,1,0,0,1,3,50.0,0,,1,25.0,0,,3,100.0,0,,0,,0,,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096693504,0.317749347,0.482464517,0.082182374,0.018861614,0.002048645,October
NUMW026,2019-10-07 18:15:00,0,0,0,0,0,0,0,0,0,1,umwl015,25.706116666666667,91.18581666666667,1119,0,0,1,0,0,1,1,0,1,0,0,1,0,,2,100.0,0,,0,,2,100.0,0,,0,,0,,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28563444,0.347620687,0.300739151,0.02861808,0.028205865,0.009181778,October
NUMW028,2019-10-07 18:50:00,0,0,0,0,0,0,0,0,0,1,umwl018,25.70775,91.1858,1122,0,0,1,0,0,1,1,0,1,0,0,1,2,25.0,0,,0,,0,,0,,0,,0,,0,,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300938098,0.352729673,0.289245176,0.025540144,0.023910077,0.007636832,October
NUMW029,2019-10-07 19:00:00,0,0,0,0,0,0,0,0,0,1,umwl017,25.707616666666667,91.18581666666667,1120,0,0,1,0,0,1,1,0,1,0,0,1,0,,1,50.0,0,,0,,0,,0,,0,,0,,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30101263,0.352572831,0.288752164,0.025661726,0.024228788,0.007771861,October
NUMW030,2019-10-07 19:14:00,0,0,0,0,0,0,0,0,0,1,umwl016,25.70703333333333,91.18588333333334,1131,0,0,1,0,0,1,1,0,1,0,0,1,0,,0,,0,,0,,2,100.0,0,,0,,0,,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298479111,0.351239675,0.288684527,0.026668925,0.026362314,0.008565447,October
NUMW033,2019-11-07 16:00:00,0,0,0,0,0,0,0,0,0,1,umwl013,25.706166666666668,91.18641666666667,1100,1,0,0,0,0,1,1,0,1,0,0,1,0,,2,50.0,0,,0,,0,,0,,0,,0,,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28326442,0.344860455,0.307141393,0.027431464,0.028229943,0.009072326,November
NUMW034,2019-11-07 16:20:00,0,0,0,0,0,0,0,0,0,1,umwl021,25.705833333333334,91.18488333333333,1117,0,0,1,0,0,1,1,0,1,0,0,1,3,25.0,0,,0,,0,,1,100.0,0,,0,,0,,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278008862,0.352942681,0.303280271,0.030907976,0.025988333,0.008871877,November
NUMW036,2019-11-07 17:00:00,0,0,0,0,0,0,0,0,0,1,umwl020,25.7084,91.18605,1114,0,0,1,0,0,1,1,0,1,0,0,1,2,25.0,0,,2,25.0,0,,0,,0,,0,,0,,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295507331,0.354016368,0.298094532,0.024561394,0.021297341,0.006523035,November
NUMW038,2019-11-07 17:55:00,0,0,0,0,0,0,0,0,0,1,umwl025,25.7077,91.18353333333333,1096,0,0,1,0,0,1,1,0,1,0,0,1,3,25.0,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281444121,0.358625273,0.305621908,0.027951931,0.020161309,0.006195459,November
NUMW039,2019-11-07 18:03:00,0,0,0,0,0,0,0,0,0,1,umwl026,25.70745,91.18373333333334,98,0,0,1,0,0,1,1,0,0,0,1,1,0,,1,100.0,0,,0,,0,,0,,0,,0,,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284454288,0.359205793,0.300181169,0.028288368,0.021212304,0.006658078,November
NUMW040,2019-11-07 18:20:00,0,0,0,0,0,0,0,0,0,1,umwl077,25.70755,91.18363333333333,1107,0,0,1,0,0,1,1,0,1,0,0,1,2,50.0,0,,0,,0,,1,50.0,0,,0,,0,,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283074335,0.359122319,0.30234388,0.028194087,0.020779442,0.006485938,November
